Date(DD-MM-YY), Time(24-hour),Chamber air temperature (°C),Chamber pressure(mBar), Soil temperature (°C), Chamber relative humidity (%),Soil moisture (%), Chamber Status(Open/Closed)
17-February-2021,13:1:32,5.699999999999999,1044.8,10.0,73,79,Close
17-February-2021,13:1:34,6.699999999999999,1027.1,13.200000000000003,91,76,Close
17-February-2021,13:1:35,10.399999999999999,1068.9,10.100000000000001,80,71,Close
17-February-2021,13:1:37,14.100000000000001,1041.2,10.0,82,70,Close
17-February-2021,13:1:38,13.200000000000003,1088.7,10.100000000000001,93,78,Close
17-February-2021,13:1:40,14.700000000000003,1064.1,14.200000000000003,92,78,Close
17-February-2021,13:1:41,12.899999999999999,1098.0,10.700000000000003,97,75,Close
17-February-2021,13:1:42,8.100000000000001,1051.6,12.399999999999999,88,76,Close
17-February-2021,13:1:44,5.800000000000001,1077.1,12.0,90,73,Close
17-February-2021,13:1:45,14.600000000000001,1029.1,12.299999999999997,93,77,Close
17-February-2021,13:1:46,13.700000000000003,1091.0,14.399999999999999,83,79,Close
17-February-2021,13:1:49,14.799999999999997,1009.7,12.299999999999997,77,72,Close
17-February-2021,13:1:50,10.0,1071.6,12.399999999999999,79,75,Close
17-February-2021,13:1:51,7.299999999999997,1014.1,12.899999999999999,80,79,Close
17-February-2021,13:1:52,7.299999999999997,1032.4,11.799999999999997,95,73,Close
17-February-2021,13:1:54,9.5,1016.6,13.600000000000001,83,73,Close
17-February-2021,13:1:55,12.5,1085.2,11.0,90,74,Close
17-February-2021,13:1:56,8.899999999999999,1067.3,10.100000000000001,72,72,Close
17-February-2021,13:1:57,5.0,1024.3,10.5,90,73,Close
17-February-2021,13:1:59,13.299999999999997,1092.4,14.600000000000001,87,77,Close
17-February-2021,13:2:0,8.600000000000001,1066.2,14.700000000000003,93,76,Close
17-February-2021,13:2:1,5.0,1061.5,12.299999999999997,92,76,Close
17-February-2021,13:2:2,12.200000000000003,1036.8,12.299999999999997,71,70,Close
17-February-2021,13:2:3,9.700000000000003,1032.9,12.100000000000001,76,75,Close
17-February-2021,13:2:5,9.399999999999999,1086.7,12.799999999999997,74,76,Close
17-February-2021,13:2:6,8.399999999999999,1063.7,12.5,73,76,Close
17-February-2021,13:2:7,11.700000000000003,1069.3,13.299999999999997,72,76,Close
17-February-2021,13:2:8,14.700000000000003,1059.6,11.5,82,78,Close
17-February-2021,13:2:9,14.700000000000003,1059.6,11.5,82,78,Close
17-February-2021,13:2:10,5.199999999999999,1074.8,12.600000000000001,99,76,Close
17-February-2021,13:2:11,5.100000000000001,1015.3,13.0,95,72,Close
17-February-2021,13:2:12,8.799999999999997,1057.7,13.600000000000001,99,78,Close
17-February-2021,13:2:13,14.899999999999999,1077.6,12.100000000000001,72,72,Close
17-February-2021,13:2:14,10.100000000000001,1079.4,12.0,89,78,Close
17-February-2021,13:2:15,12.399999999999999,1090.5,11.600000000000001,81,73,Close
17-February-2021,13:2:16,6.399999999999999,1015.1,10.600000000000001,72,79,Close
17-February-2021,13:2:17,12.100000000000001,1020.8,10.5,76,75,Close
17-February-2021,13:2:18,9.799999999999997,1090.9,10.600000000000001,66,78,Close
17-February-2021,13:2:19,14.5,1024.1,14.399999999999999,99,78,Close
17-February-2021,13:2:20,10.5,1013.8,13.100000000000001,73,74,Close
17-February-2021,13:2:21,12.799999999999997,1040.2,13.100000000000001,63,78,Close
17-February-2021,13:2:22,6.399999999999999,1062.3,11.5,83,79,Close
17-February-2021,13:2:23,9.700000000000003,1009.2,11.0,87,76,Close
17-February-2021,13:2:24,9.700000000000003,1009.2,11.0,87,76,Close
17-February-2021,13:2:25,13.5,1028.8,14.200000000000003,71,72,Close
17-February-2021,13:2:26,10.5,1089.9,13.100000000000001,93,73,Close
17-February-2021,13:2:27,7.200000000000003,1025.7,13.100000000000001,74,77,Close
17-February-2021,13:2:28,6.5,1000.0,14.399999999999999,64,70,Close
17-February-2021,13:2:29,10.600000000000001,1060.9,11.5,68,70,Close
17-February-2021,13:2:30,5.600000000000001,1070.3,13.299999999999997,96,70,Close
17-February-2021,13:2:31,9.0,1074.5,14.200000000000003,80,78,Close
17-February-2021,13:2:32,5.0,1005.7,10.799999999999997,96,79,Close
17-February-2021,13:2:33,10.700000000000003,1090.4,12.299999999999997,63,75,Close
17-February-2021,13:2:34,10.100000000000001,1064.6,14.100000000000001,69,76,Close
17-February-2021,13:2:35,9.100000000000001,1079.6,13.399999999999999,62,74,Close
17-February-2021,13:2:37,7.600000000000001,1002.3,11.299999999999997,98,75,Close
17-February-2021,13:2:38,7.799999999999997,1010.9,13.899999999999999,86,78,Close
17-February-2021,13:2:39,8.299999999999997,1024.2,11.200000000000003,60,78,Close
17-February-2021,13:2:40,6.199999999999999,1081.8,13.5,64,78,Close
17-February-2021,13:2:41,10.200000000000003,1012.4,13.0,89,76,Close
17-February-2021,13:2:42,10.200000000000003,1012.4,13.0,89,76,Close
17-February-2021,13:2:43,5.100000000000001,1037.6,14.100000000000001,99,76,Close
17-February-2021,13:2:44,12.200000000000003,1072.6,12.700000000000003,80,75,Close
17-February-2021,13:2:45,6.0,1030.1,14.100000000000001,69,74,Close
17-February-2021,13:2:46,11.200000000000003,1045.9,14.399999999999999,64,71,Close
17-February-2021,13:2:47,5.800000000000001,1042.6,11.200000000000003,87,70,Close
17-February-2021,13:2:48,13.5,1090.5,13.100000000000001,66,73,Close
17-February-2021,13:2:49,5.100000000000001,1072.8,10.200000000000003,86,75,Close
17-February-2021,13:2:50,14.899999999999999,1033.1,14.200000000000003,66,77,Close
17-February-2021,13:2:51,10.700000000000003,1058.1,13.799999999999997,85,75,Close
17-February-2021,13:2:52,14.100000000000001,1006.5,14.600000000000001,71,76,Close
17-February-2021,13:2:53,11.5,1089.0,12.5,72,79,Close
17-February-2021,13:2:54,12.399999999999999,1045.6,10.0,90,74,Close
17-February-2021,13:2:55,10.100000000000001,1074.6,14.100000000000001,71,71,Close
17-February-2021,13:2:56,13.899999999999999,1059.4,12.0,90,72,Close
17-February-2021,13:2:57,6.899999999999999,1078.1,13.100000000000001,69,78,Close
17-February-2021,13:3:0,5.699999999999999,1015.3,11.0,77,77,Close
17-February-2021,13:3:1,7.700000000000003,1069.1,12.700000000000003,91,76,Close
17-February-2021,13:3:2,13.600000000000001,1064.6,13.100000000000001,98,78,Close
17-February-2021,13:3:3,11.700000000000003,1086.5,10.5,63,73,Close
17-February-2021,13:3:4,6.399999999999999,1010.4,10.899999999999999,92,78,Close
17-February-2021,13:3:5,12.899999999999999,1050.8,13.200000000000003,90,77,Close
17-February-2021,13:3:6,5.0,1013.8,10.5,94,75,Close
17-February-2021,13:3:7,8.799999999999997,1067.3,13.299999999999997,61,78,Close
17-February-2021,13:3:8,10.899999999999999,1034.6,11.399999999999999,88,79,Close
17-February-2021,13:3:9,11.100000000000001,1082.5,13.299999999999997,64,71,Close
17-February-2021,13:3:10,12.0,1002.3,14.700000000000003,62,74,Close
17-February-2021,13:3:11,13.0,1036.3,12.399999999999999,73,74,Close
17-February-2021,13:3:12,5.699999999999999,1053.4,14.600000000000001,97,72,Close
17-February-2021,13:3:13,11.600000000000001,1068.5,14.100000000000001,84,75,Close
17-February-2021,13:3:14,8.600000000000001,1040.3,13.600000000000001,92,73,Close
17-February-2021,13:3:15,9.100000000000001,1098.0,14.799999999999997,71,70,Close
17-February-2021,13:3:16,12.700000000000003,1073.0,12.100000000000001,94,76,Close
17-February-2021,13:3:17,13.799999999999997,1008.8,13.700000000000003,62,74,Close
17-February-2021,13:3:18,10.799999999999997,1003.6,10.0,68,76,Close
17-February-2021,13:3:19,10.799999999999997,1003.6,10.0,68,76,Close
17-February-2021,13:3:20,11.899999999999999,1015.9,10.200000000000003,73,77,Close
17-February-2021,13:3:21,14.0,1065.0,14.5,75,78,Close
17-February-2021,13:3:22,13.100000000000001,1082.2,12.200000000000003,77,73,Close
17-February-2021,13:3:23,7.700000000000003,1018.3,11.5,83,77,Close
17-February-2021,13:3:24,12.299999999999997,1071.6,10.299999999999997,74,71,Close
17-February-2021,13:3:26,8.100000000000001,1051.8,14.799999999999997,78,74,Close
17-February-2021,13:3:27,11.100000000000001,1078.0,13.399999999999999,72,75,Close
17-February-2021,13:3:28,11.200000000000003,1074.1,12.700000000000003,87,71,Close
17-February-2021,13:3:29,5.0,1072.7,13.399999999999999,71,70,Close
17-February-2021,13:3:30,7.700000000000003,1014.1,12.899999999999999,61,71,Close
17-February-2021,13:3:31,5.699999999999999,1082.9,13.5,79,77,Close
17-February-2021,13:3:32,9.700000000000003,1004.4,13.100000000000001,91,70,Close
17-February-2021,13:3:33,5.0,1077.0,12.799999999999997,77,77,Close
17-February-2021,13:3:35,6.0,1032.7,13.899999999999999,76,74,Close
17-February-2021,13:3:36,5.699999999999999,1004.5,10.899999999999999,61,72,Close
17-February-2021,13:3:36,13.799999999999997,1054.3,12.399999999999999,66,72,Close
17-February-2021,13:3:37,13.799999999999997,1054.3,12.399999999999999,66,72,Close
17-February-2021,13:3:38,8.299999999999997,1026.6,13.399999999999999,81,79,Close
17-February-2021,13:3:40,14.299999999999997,1018.4,14.299999999999997,68,73,Close
17-February-2021,13:3:41,8.700000000000003,1056.8,14.0,66,75,Close
17-February-2021,13:3:42,10.100000000000001,1056.7,14.399999999999999,82,75,Close
17-February-2021,13:3:43,7.899999999999999,1017.8,11.899999999999999,62,78,Close
17-February-2021,13:3:43,8.399999999999999,1097.2,14.100000000000001,77,70,Close
17-February-2021,13:3:44,11.700000000000003,1051.8,12.5,69,74,Close
17-February-2021,13:3:46,9.799999999999997,1009.4,11.899999999999999,98,74,Close
17-February-2021,13:3:46,14.899999999999999,1034.7,10.799999999999997,67,78,Close
17-February-2021,13:3:48,8.700000000000003,1080.1,11.200000000000003,60,70,Close
17-February-2021,13:3:49,10.200000000000003,1047.8,11.299999999999997,96,73,Close
17-February-2021,13:3:50,8.200000000000003,1004.9,13.299999999999997,96,77,Close
17-February-2021,13:3:51,14.600000000000001,1019.0,14.399999999999999,73,73,Close
17-February-2021,13:3:51,7.799999999999997,1082.1,13.100000000000001,71,79,Close
17-February-2021,13:3:52,8.899999999999999,1066.1,13.299999999999997,95,77,Close
17-February-2021,13:3:53,8.899999999999999,1066.1,13.299999999999997,95,77,Close
17-February-2021,13:3:54,8.200000000000003,1099.5,13.799999999999997,77,73,Close
17-February-2021,14:8:33,10.200000000000003,1080.4,14.0,69,79,Close
17-February-2021,14:8:35,13.600000000000001,1072.3,12.899999999999999,65,74,Close
17-February-2021,14:8:37,8.100000000000001,1036.0,11.700000000000003,99,74,Close
17-February-2021,14:8:38,12.0,1030.3,11.0,91,79,Close
17-February-2021,14:8:39,7.399999999999999,1048.8,13.200000000000003,68,78,Close
17-February-2021,14:8:40,14.5,1083.9,12.200000000000003,80,70,Close
17-February-2021,14:8:42,10.0,1005.4,11.600000000000001,67,74,Close
17-February-2021,14:8:43,7.0,1052.1,13.200000000000003,75,70,Close
17-February-2021,14:8:44,14.5,1063.8,13.200000000000003,95,78,Close
17-February-2021,14:8:45,8.200000000000003,1019.5,11.200000000000003,79,73,Close
17-February-2021,14:8:46,5.100000000000001,1079.7,12.399999999999999,77,79,Close
17-February-2021,14:8:47,5.100000000000001,1079.7,12.399999999999999,77,79,Close
17-February-2021,14:8:48,12.0,1064.0,13.200000000000003,94,75,Close
17-February-2021,14:8:49,8.799999999999997,1096.7,12.200000000000003,60,71,Close
17-February-2021,14:8:50,12.600000000000001,1005.2,11.600000000000001,99,75,Close
17-February-2021,14:8:51,6.699999999999999,1017.0,12.600000000000001,89,79,Close
17-February-2021,14:8:52,12.700000000000003,1015.1,11.5,61,79,Close
17-February-2021,14:8:53,14.899999999999999,1029.0,10.700000000000003,82,71,Close
17-February-2021,14:8:54,12.299999999999997,1092.4,14.700000000000003,75,75,Close
17-February-2021,14:8:55,8.299999999999997,1018.3,14.899999999999999,71,73,Close
17-February-2021,14:8:56,9.700000000000003,1048.4,12.5,80,71,Close
17-February-2021,14:8:57,13.5,1002.8,12.5,98,70,Close
17-February-2021,14:8:58,7.0,1019.2,14.899999999999999,68,78,Close
17-February-2021,14:8:59,7.700000000000003,1067.2,13.799999999999997,62,71,Close
17-February-2021,14:9:0,5.199999999999999,1058.3,12.899999999999999,95,72,Close
17-February-2021,14:9:2,6.800000000000001,1092.2,13.899999999999999,83,72,Close
17-February-2021,14:9:3,12.5,1012.3,12.5,64,77,Close
17-February-2021,14:9:4,6.0,1036.7,11.700000000000003,68,72,Close
17-February-2021,14:9:5,12.299999999999997,1072.7,14.899999999999999,97,75,Close
17-February-2021,14:9:8,14.799999999999997,1013.9,11.600000000000001,79,70,Close
17-February-2021,14:9:9,11.399999999999999,1090.4,13.0,77,73,Close
17-February-2021,14:9:10,14.100000000000001,1073.5,11.100000000000001,89,71,Close
17-February-2021,14:9:12,10.299999999999997,1060.5,13.600000000000001,67,74,Close
17-February-2021,14:9:13,5.100000000000001,1094.4,12.700000000000003,87,71,Close
17-February-2021,14:9:14,6.899999999999999,1006.6,13.200000000000003,71,79,Close
17-February-2021,14:9:15,13.799999999999997,1087.8,12.5,71,78,Close
17-February-2021,14:9:16,7.600000000000001,1089.9,12.899999999999999,66,72,Close
17-February-2021,14:9:17,13.399999999999999,1029.2,12.100000000000001,78,79,Close
17-February-2021,14:9:18,8.899999999999999,1015.3,10.700000000000003,89,71,Close
17-February-2021,14:9:20,5.399999999999999,1039.6,10.299999999999997,92,79,Close
17-February-2021,14:9:21,12.5,1008.0,10.700000000000003,70,74,Close
17-February-2021,14:9:22,10.399999999999999,1037.4,12.299999999999997,60,74,Close
17-February-2021,14:9:24,5.5,1017.4,14.600000000000001,77,74,Close
17-February-2021,14:9:25,13.5,1061.7,10.899999999999999,86,74,Close
17-February-2021,14:9:26,8.100000000000001,1045.0,11.100000000000001,79,72,Close
17-February-2021,14:9:27,8.100000000000001,1045.0,11.100000000000001,79,72,Close
17-February-2021,14:9:28,13.600000000000001,1080.8,14.600000000000001,90,70,Close
17-February-2021,14:9:29,7.299999999999997,1079.9,10.200000000000003,92,71,Close
17-February-2021,14:9:30,13.399999999999999,1020.1,12.899999999999999,84,76,Close
17-February-2021,14:9:31,5.699999999999999,1003.2,12.100000000000001,71,73,Close
17-February-2021,14:9:32,13.200000000000003,1026.7,10.100000000000001,77,78,Close
17-February-2021,14:9:33,8.0,1043.0,14.600000000000001,71,79,Close
17-February-2021,14:9:34,13.299999999999997,1016.3,11.100000000000001,82,72,Close
17-February-2021,14:9:35,14.100000000000001,1091.3,13.0,73,73,Close
17-February-2021,14:9:36,10.200000000000003,1062.5,12.600000000000001,79,71,Close
17-February-2021,14:9:37,7.700000000000003,1078.7,13.399999999999999,95,74,Close
17-February-2021,14:9:38,10.799999999999997,1001.4,10.600000000000001,89,77,Close
17-February-2021,14:9:39,9.0,1008.3,14.200000000000003,78,73,Close
17-February-2021,14:9:40,8.200000000000003,1035.2,13.399999999999999,69,79,Close
17-February-2021,14:9:41,13.799999999999997,1086.7,11.700000000000003,80,74,Close
17-February-2021,14:9:42,10.899999999999999,1064.8,12.799999999999997,77,77,Close
17-February-2021,14:9:43,13.600000000000001,1063.7,10.899999999999999,64,72,Close
17-February-2021,14:9:44,13.600000000000001,1063.7,10.899999999999999,64,72,Close
17-February-2021,14:9:45,8.700000000000003,1050.8,13.299999999999997,70,76,Close
17-February-2021,14:9:46,13.100000000000001,1082.0,11.299999999999997,83,74,Close
17-February-2021,14:9:47,8.299999999999997,1052.1,10.799999999999997,80,72,Close
17-February-2021,14:9:48,8.200000000000003,1039.4,14.799999999999997,85,76,Close
17-February-2021,14:9:49,8.799999999999997,1044.1,13.399999999999999,71,75,Close
17-February-2021,14:9:50,8.399999999999999,1016.1,10.399999999999999,66,72,Close
17-February-2021,14:9:51,11.799999999999997,1096.2,11.200000000000003,86,77,Close
17-February-2021,14:9:52,12.399999999999999,1069.7,11.100000000000001,60,72,Close
17-February-2021,14:9:53,5.600000000000001,1004.6,13.100000000000001,61,77,Close
17-February-2021,14:9:54,6.899999999999999,1088.2,13.399999999999999,77,78,Close
17-February-2021,14:9:55,6.0,1004.9,14.5,70,72,Close
17-February-2021,14:9:56,9.700000000000003,1008.7,14.200000000000003,74,72,Close
17-February-2021,14:9:57,8.100000000000001,1056.4,13.399999999999999,75,76,Close
17-February-2021,14:9:58,12.299999999999997,1009.8,14.200000000000003,85,77,Close
17-February-2021,14:9:59,12.799999999999997,1064.8,11.299999999999997,84,78,Close
17-February-2021,14:10:0,9.299999999999997,1076.5,13.5,72,74,Close
17-February-2021,14:10:1,7.899999999999999,1020.0,11.200000000000003,84,78,Close
17-February-2021,14:10:2,13.700000000000003,1095.0,14.0,95,73,Close
17-February-2021,14:10:3,13.700000000000003,1095.0,14.0,95,73,Close
17-February-2021,14:10:4,13.700000000000003,1006.8,11.700000000000003,91,71,Close
17-February-2021,14:10:5,13.700000000000003,1006.8,11.700000000000003,91,71,Close
17-February-2021,14:10:6,5.600000000000001,1056.3,10.399999999999999,92,73,Close
17-February-2021,14:10:7,5.5,1071.4,14.0,94,74,Close
17-February-2021,14:10:8,7.700000000000003,1047.9,14.700000000000003,96,79,Close
17-February-2021,14:10:9,13.100000000000001,1008.0,10.799999999999997,88,70,Close
17-February-2021,14:10:10,5.899999999999999,1000.4,13.600000000000001,64,70,Close
17-February-2021,14:10:11,13.799999999999997,1041.1,12.200000000000003,67,72,Close
17-February-2021,14:10:12,5.0,1021.0,13.0,96,76,Close
17-February-2021,14:10:13,10.899999999999999,1004.5,10.5,72,72,Close
17-February-2021,14:10:14,9.799999999999997,1086.6,10.5,70,76,Close
17-February-2021,14:10:15,13.700000000000003,1098.6,13.299999999999997,90,74,Close
17-February-2021,14:10:16,10.600000000000001,1038.5,10.100000000000001,68,78,Close
17-February-2021,14:10:17,5.300000000000001,1018.1,10.299999999999997,69,77,Close
17-February-2021,14:10:18,8.600000000000001,1041.8,13.399999999999999,83,73,Close
17-February-2021,14:10:19,9.0,1070.9,10.100000000000001,76,74,Close
17-February-2021,14:10:20,11.299999999999997,1045.4,13.600000000000001,97,78,Close
