Date(DD-MM-YY), Time(24-hour clock),Chamber air temperature (°C),Chamber pressure(mBar), Soil temperature (°C), Chamber relative humidity (%),Soil moisture (%), Chamber Status(Open/Closed)
08-January-2021,12:32:56,14.0,1074.7,13.799999999999997,77,74,Close
08-January-2021,12:32:58,6.800000000000001,1070.7,10.100000000000001,87,72,Close
08-January-2021,12:32:59,6.800000000000001,1070.7,10.100000000000001,87,72,Close
08-January-2021,12:33:0,7.299999999999997,1027.0,13.200000000000003,76,72,Close
08-January-2021,12:33:1,10.200000000000003,1048.6,11.600000000000001,75,75,Close
08-January-2021,12:33:2,10.200000000000003,1048.6,11.600000000000001,75,75,Close
08-January-2021,12:33:3,9.700000000000003,1036.8,10.700000000000003,93,77,Close
08-January-2021,12:33:4,9.700000000000003,1036.8,10.700000000000003,93,77,Close
08-January-2021,12:33:5,14.799999999999997,1017.9,10.700000000000003,82,72,Close
08-January-2021,12:33:6,14.799999999999997,1017.9,10.700000000000003,82,72,Close
08-January-2021,12:33:7,6.600000000000001,1094.9,14.399999999999999,99,79,Close
08-January-2021,12:33:8,6.600000000000001,1094.9,14.399999999999999,99,79,Close
08-January-2021,12:33:9,10.899999999999999,1067.3,14.700000000000003,91,74,Close
08-January-2021,12:33:10,10.899999999999999,1067.3,14.700000000000003,91,74,Close
08-January-2021,12:33:11,6.0,1086.1,12.799999999999997,68,70,Close
08-January-2021,12:33:12,5.399999999999999,1013.9,14.600000000000001,70,74,Close
08-January-2021,12:33:13,5.399999999999999,1013.9,14.600000000000001,70,74,Close
08-January-2021,12:33:14,10.799999999999997,1086.2,11.799999999999997,77,78,Close
08-January-2021,12:33:15,10.799999999999997,1086.2,11.799999999999997,77,78,Close
08-January-2021,12:33:16,14.899999999999999,1030.5,13.600000000000001,82,79,Close
08-January-2021,12:33:17,14.899999999999999,1030.5,13.600000000000001,82,79,Close
08-January-2021,12:33:18,10.899999999999999,1080.0,11.799999999999997,72,73,Close
08-January-2021,12:33:19,11.399999999999999,1065.3,11.700000000000003,61,78,Close
08-January-2021,12:33:20,11.399999999999999,1065.3,11.700000000000003,61,78,Close
08-January-2021,12:33:21,12.200000000000003,1099.8,10.700000000000003,67,79,Close
08-January-2021,12:33:22,12.200000000000003,1099.8,10.700000000000003,67,79,Close
08-January-2021,12:33:23,11.799999999999997,1013.4,12.700000000000003,96,79,Close
08-January-2021,12:33:24,11.799999999999997,1013.4,12.700000000000003,96,79,Close
08-January-2021,12:33:25,7.5,1077.9,11.5,89,79,Close
08-January-2021,12:33:26,14.600000000000001,1078.3,10.899999999999999,98,73,Close
08-January-2021,12:33:27,14.600000000000001,1078.3,10.899999999999999,98,73,Close
08-January-2021,12:33:28,6.5,1002.0,14.700000000000003,92,75,Close
08-January-2021,12:33:29,6.5,1002.0,14.700000000000003,92,75,Close
08-January-2021,12:33:30,12.399999999999999,1040.7,10.799999999999997,74,76,Close
08-January-2021,12:33:31,12.399999999999999,1040.7,10.799999999999997,74,76,Close
08-January-2021,12:33:32,6.899999999999999,1095.7,13.899999999999999,90,79,Close
08-January-2021,12:33:33,6.899999999999999,1095.7,13.899999999999999,90,79,Close
08-January-2021,12:33:34,12.299999999999997,1044.3,12.299999999999997,74,74,Close
08-January-2021,12:33:35,12.299999999999997,1044.3,12.299999999999997,74,74,Close
08-January-2021,12:33:36,5.199999999999999,1099.1,11.100000000000001,60,74,Close
08-January-2021,12:33:37,9.600000000000001,1016.4,10.700000000000003,77,70,Close
08-January-2021,12:33:38,9.600000000000001,1016.4,10.700000000000003,77,70,Close
08-January-2021,12:33:39,12.799999999999997,1035.7,13.799999999999997,92,72,Close
08-January-2021,12:33:40,12.799999999999997,1035.7,13.799999999999997,92,72,Close
08-January-2021,12:33:41,6.5,1040.1,14.700000000000003,62,71,Close
08-January-2021,12:33:42,6.5,1040.1,14.700000000000003,62,71,Close
08-January-2021,12:33:43,12.700000000000003,1018.5,14.700000000000003,77,72,Close
08-January-2021,12:33:44,12.700000000000003,1018.5,14.700000000000003,77,72,Close
08-January-2021,12:33:45,9.299999999999997,1002.0,11.899999999999999,81,76,Close
08-January-2021,12:33:46,14.100000000000001,1012.7,14.5,72,73,Close
08-January-2021,12:33:47,14.100000000000001,1012.7,14.5,72,73,Close
08-January-2021,12:33:48,5.600000000000001,1031.2,10.0,71,73,Close
08-January-2021,12:33:49,5.600000000000001,1031.2,10.0,71,73,Close
08-January-2021,12:33:50,14.100000000000001,1093.9,13.399999999999999,83,78,Close
08-January-2021,12:33:51,14.100000000000001,1093.9,13.399999999999999,83,78,Close
08-January-2021,12:33:52,9.0,1068.8,13.200000000000003,88,71,Close
08-January-2021,12:33:53,9.0,1068.8,13.200000000000003,88,71,Close
08-January-2021,12:33:54,7.0,1096.6,10.200000000000003,62,71,Close
08-January-2021,12:33:55,12.799999999999997,1083.1,11.200000000000003,72,74,Close
08-January-2021,12:33:56,12.799999999999997,1083.1,11.200000000000003,72,74,Close
08-January-2021,12:33:57,8.0,1022.6,13.600000000000001,70,76,Close
08-January-2021,12:33:58,8.0,1022.6,13.600000000000001,70,76,Close
08-January-2021,12:33:59,10.299999999999997,1061.2,13.700000000000003,80,76,Close
08-January-2021,12:34:0,10.299999999999997,1061.2,13.700000000000003,80,76,Close
08-January-2021,12:34:1,7.0,1079.0,12.5,98,79,Close
08-January-2021,12:34:2,7.0,1079.0,12.5,98,79,Close
08-January-2021,12:34:3,11.899999999999999,1014.9,14.899999999999999,83,78,Close
08-January-2021,12:34:4,7.200000000000003,1008.9,12.899999999999999,67,70,Close
08-January-2021,12:34:5,7.200000000000003,1008.9,12.899999999999999,67,70,Close
08-January-2021,12:34:6,12.299999999999997,1035.5,11.100000000000001,77,79,Close
08-January-2021,12:34:7,12.299999999999997,1035.5,11.100000000000001,77,79,Close
08-January-2021,12:34:8,8.799999999999997,1035.6,11.200000000000003,98,74,Close
08-January-2021,12:34:9,8.799999999999997,1035.6,11.200000000000003,98,74,Close
08-January-2021,12:34:10,7.0,1088.5,10.200000000000003,60,72,Close
08-January-2021,12:34:11,7.0,1088.5,10.200000000000003,60,72,Close
08-January-2021,12:34:12,13.600000000000001,1064.1,11.299999999999997,78,74,Close
08-January-2021,12:34:13,5.100000000000001,1054.9,14.5,67,75,Close
08-January-2021,12:34:14,5.100000000000001,1054.9,14.5,67,75,Close
08-January-2021,12:34:15,9.5,1011.2,14.299999999999997,90,73,Close
08-January-2021,12:34:16,9.5,1011.2,14.299999999999997,90,73,Close
08-January-2021,12:34:17,13.200000000000003,1074.0,13.899999999999999,92,76,Close
08-January-2021,12:34:18,13.200000000000003,1074.0,13.899999999999999,92,76,Close
08-January-2021,12:34:19,13.399999999999999,1027.5,11.899999999999999,69,70,Close
08-January-2021,12:34:20,13.399999999999999,1027.5,11.899999999999999,69,70,Close
08-January-2021,12:34:21,12.100000000000001,1002.4,13.899999999999999,62,77,Close
08-January-2021,12:34:22,6.0,1072.5,13.5,65,79,Close
08-January-2021,12:34:23,6.0,1072.5,13.5,65,79,Close
08-January-2021,12:34:24,13.5,1084.2,12.899999999999999,88,77,Close
08-January-2021,12:34:25,13.5,1084.2,12.899999999999999,88,77,Close
08-January-2021,12:34:26,7.200000000000003,1056.5,11.200000000000003,86,76,Close
08-January-2021,12:34:27,7.200000000000003,1056.5,11.200000000000003,86,76,Close
08-January-2021,12:34:28,9.600000000000001,1099.2,10.899999999999999,94,78,Close
08-January-2021,12:34:29,5.800000000000001,1038.6,12.100000000000001,89,79,Close
08-January-2021,12:34:30,5.800000000000001,1038.6,12.100000000000001,89,79,Close
08-January-2021,12:34:31,12.600000000000001,1021.6,11.399999999999999,92,75,Close
08-January-2021,12:34:32,12.600000000000001,1021.6,11.399999999999999,92,75,Close
08-January-2021,12:34:33,11.299999999999997,1060.1,14.399999999999999,95,73,Close
08-January-2021,12:34:34,11.299999999999997,1060.1,14.399999999999999,95,73,Close
08-January-2021,12:34:35,10.700000000000003,1068.5,10.899999999999999,78,75,Close
08-January-2021,12:34:36,10.700000000000003,1068.5,10.899999999999999,78,75,Close
08-January-2021,12:34:37,7.100000000000001,1042.4,12.200000000000003,93,70,Close
08-January-2021,12:34:38,7.100000000000001,1042.4,12.200000000000003,93,70,Close
08-January-2021,12:34:39,10.299999999999997,1021.6,13.100000000000001,86,72,Close
08-January-2021,12:34:40,11.200000000000003,1005.5,12.700000000000003,70,74,Close
08-January-2021,12:34:41,11.200000000000003,1005.5,12.700000000000003,70,74,Close
08-January-2021,12:34:42,5.899999999999999,1066.7,14.299999999999997,65,71,Close
08-January-2021,12:34:43,5.899999999999999,1066.7,14.299999999999997,65,71,Close
08-January-2021,12:34:44,10.100000000000001,1060.9,12.299999999999997,92,79,Close
08-January-2021,12:34:45,10.100000000000001,1060.9,12.299999999999997,92,79,Close
08-January-2021,12:34:46,13.100000000000001,1087.0,14.5,91,79,Close
08-January-2021,12:34:47,13.100000000000001,1087.0,14.5,91,79,Close
08-January-2021,12:34:48,10.100000000000001,1047.0,13.700000000000003,86,74,Close
08-January-2021,12:34:49,8.899999999999999,1068.5,11.100000000000001,96,72,Close
08-January-2021,12:34:50,8.899999999999999,1068.5,11.100000000000001,96,72,Close
08-January-2021,12:34:51,9.700000000000003,1098.2,13.0,74,71,Close
08-January-2021,12:34:52,9.700000000000003,1098.2,13.0,74,71,Close
08-January-2021,12:34:53,9.200000000000003,1025.4,12.0,69,74,Close
08-January-2021,12:34:54,9.200000000000003,1025.4,12.0,69,74,Close
08-January-2021,12:34:55,6.899999999999999,1052.5,12.399999999999999,78,76,Close
08-January-2021,12:34:56,6.899999999999999,1052.5,12.399999999999999,78,76,Close
08-January-2021,12:34:57,6.300000000000001,1037.8,13.600000000000001,77,71,Close
08-January-2021,12:34:58,14.5,1038.6,13.700000000000003,71,72,Close
08-January-2021,12:34:59,14.5,1038.6,13.700000000000003,71,72,Close
08-January-2021,12:35:0,10.899999999999999,1092.8,10.5,99,73,Close
08-January-2021,12:35:1,10.899999999999999,1092.8,10.5,99,73,Close
08-January-2021,12:35:2,11.299999999999997,1046.3,13.200000000000003,95,74,Close
08-January-2021,12:35:3,11.299999999999997,1046.3,13.200000000000003,95,74,Close
08-January-2021,12:57:24,6.399999999999999,1038.0,14.0,66,71,Close
08-January-2021,12:57:25,6.399999999999999,1038.0,14.0,66,71,Close
08-January-2021,12:57:26,6.899999999999999,1028.1,11.399999999999999,89,74,Close
08-January-2021,12:57:27,6.899999999999999,1028.1,11.399999999999999,89,74,Close
08-January-2021,12:57:28,7.399999999999999,1065.7,12.399999999999999,79,77,Close
08-January-2021,12:57:29,7.399999999999999,1065.7,12.399999999999999,79,77,Close
08-January-2021,12:57:30,11.700000000000003,1005.4,10.700000000000003,87,75,Close
08-January-2021,12:57:31,11.700000000000003,1005.4,10.700000000000003,87,75,Close
08-January-2021,12:57:32,14.0,1088.4,13.5,98,74,Close
08-January-2021,12:57:33,14.0,1088.4,13.5,98,74,Close
08-January-2021,12:57:34,9.0,1066.6,13.5,99,77,Close
08-January-2021,12:57:35,9.0,1066.6,13.5,99,77,Close
08-January-2021,12:57:36,5.600000000000001,1000.3,12.700000000000003,61,71,Close
08-January-2021,12:57:37,5.600000000000001,1000.3,12.700000000000003,61,71,Close
08-January-2021,12:57:38,11.200000000000003,1014.4,12.899999999999999,80,74,Close
08-January-2021,12:57:39,11.200000000000003,1014.4,12.899999999999999,80,74,Close
08-January-2021,12:57:40,12.299999999999997,1000.6,13.5,70,72,Close
08-January-2021,12:57:41,12.299999999999997,1000.6,13.5,70,72,Close
08-January-2021,12:57:42,12.299999999999997,1000.6,13.5,70,72,Close
08-January-2021,12:57:43,8.799999999999997,1075.3,11.799999999999997,97,71,Close
08-January-2021,12:57:44,8.799999999999997,1075.3,11.799999999999997,97,71,Close
08-January-2021,12:57:45,14.5,1043.4,12.799999999999997,81,71,Close
08-January-2021,12:57:46,14.5,1043.4,12.799999999999997,81,71,Close
08-January-2021,12:57:47,10.0,1006.0,10.700000000000003,97,70,Close
08-January-2021,12:57:48,10.0,1006.0,10.700000000000003,97,70,Close
08-January-2021,12:57:49,6.199999999999999,1097.6,13.100000000000001,68,79,Close
08-January-2021,12:57:50,6.199999999999999,1097.6,13.100000000000001,68,79,Close
08-January-2021,12:57:51,14.700000000000003,1061.8,10.0,79,79,Close
08-January-2021,13:3:27,8.0,103.0,18.5,79,70,Close
08-January-2021,13:3:28,8.0,103.0,18.5,79,70,Close
08-January-2021,13:3:29,7.200000000000003,104.6,38.7,67,78,Close
08-January-2021,13:3:30,7.200000000000003,104.6,38.7,67,78,Close
08-January-2021,13:3:31,7.600000000000001,107.7,68.7,86,79,Close
08-January-2021,13:3:32,7.600000000000001,107.7,68.7,86,79,Close
08-January-2021,13:3:33,11.100000000000001,109.0,58.900000000000006,75,71,Close
08-January-2021,13:3:34,11.100000000000001,109.0,58.900000000000006,75,71,Close
08-January-2021,13:3:35,8.200000000000003,104.4,-11.5,88,73,Close
08-January-2021,13:3:36,8.200000000000003,104.4,-11.5,88,73,Close
08-January-2021,13:3:37,14.0,100.9,-1.1000000000000014,99,73,Close
08-January-2021,13:3:38,14.0,100.9,-1.1000000000000014,99,73,Close
08-January-2021,13:3:39,7.100000000000001,102.1,48.900000000000006,70,76,Close
08-January-2021,13:3:40,7.100000000000001,102.1,48.900000000000006,70,76,Close
08-January-2021,13:3:41,10.399999999999999,100.7,48.7,97,74,Close
08-January-2021,13:3:42,10.399999999999999,100.7,48.7,97,74,Close
08-January-2021,13:3:43,12.100000000000001,102.2,58.5,96,77,Close
08-January-2021,13:4:40,5.5,101.4,18.9,97,71,Close
08-January-2021,13:4:41,5.5,101.4,18.9,97,71,Close
08-January-2021,13:4:42,9.700000000000003,100.1,68.9,85,72,Close
08-January-2021,13:4:44,9.700000000000003,100.1,68.9,85,72,Close
08-January-2021,13:4:45,7.899999999999999,104.0,68.5,90,79,Close
08-January-2021,13:4:47,14.299999999999997,100.1,58.7,65,73,Close
08-January-2021,13:4:48,14.299999999999997,100.1,58.7,65,73,Close
08-January-2021,13:4:50,8.799999999999997,100.1,-1.1000000000000014,72,78,Close
08-January-2021,13:4:51,6.199999999999999,102.0,-21.3,96,77,Close
08-January-2021,13:4:53,13.0,102.5,18.700000000000003,69,71,Close
08-January-2021,13:4:54,13.0,102.5,18.700000000000003,69,71,Close
08-January-2021,13:4:56,6.699999999999999,107.6,68.9,98,70,Close
08-January-2021,13:4:57,8.299999999999997,106.2,18.6,89,78,Close
08-January-2021,13:4:59,14.799999999999997,108.3,-21.2,78,78,Close
08-January-2021,13:5:0,14.799999999999997,108.3,-21.2,78,78,Close
08-January-2021,13:5:2,13.299999999999997,102.5,38.8,90,79,Close
08-January-2021,13:5:3,14.0,105.2,-21.2,61,75,Close
08-January-2021,13:5:5,14.0,105.2,-21.2,61,75,Close
08-January-2021,13:5:6,9.600000000000001,104.5,48.5,67,78,Close
08-January-2021,13:5:8,13.299999999999997,106.8,38.6,94,76,Close
08-January-2021,13:5:10,5.399999999999999,105.5,68.5,70,73,Close
08-January-2021,13:5:11,5.399999999999999,105.5,68.5,70,73,Close
08-January-2021,13:5:13,14.299999999999997,106.9,68.9,73,74,Close
08-January-2021,13:5:14,11.799999999999997,103.0,58.5,88,75,Close
08-January-2021,13:5:16,8.0,105.1,-1.3000000000000007,61,72,Close
08-January-2021,13:5:17,8.0,105.1,-1.3000000000000007,61,72,Close
08-January-2021,13:5:19,11.899999999999999,102.7,58.7,69,75,Close
08-January-2021,13:5:21,11.899999999999999,105.8,18.9,82,74,Close
08-January-2021,13:5:22,13.0,105.9,38.6,98,71,Close
08-January-2021,13:5:23,13.0,105.9,38.6,98,71,Close
08-January-2021,13:5:25,11.299999999999997,109.1,8.799999999999997,91,73,Close
08-January-2021,13:5:26,14.100000000000001,107.5,48.900000000000006,83,77,Close
08-January-2021,13:5:28,14.100000000000001,107.5,48.900000000000006,83,77,Close
08-January-2021,13:5:29,9.399999999999999,106.6,18.799999999999997,64,79,Close
08-January-2021,13:5:31,5.699999999999999,105.4,18.700000000000003,90,70,Close
08-January-2021,13:5:32,5.699999999999999,105.4,18.700000000000003,90,70,Close
08-January-2021,13:5:34,6.0,102.9,8.700000000000003,62,70,Close
08-January-2021,13:5:35,8.5,106.2,48.8,80,74,Close
08-January-2021,13:5:37,6.699999999999999,104.8,-1.5,69,71,Close
08-January-2021,13:5:39,6.699999999999999,104.8,-1.5,69,71,Close
08-January-2021,13:5:40,5.399999999999999,106.1,38.9,99,70,Close
08-January-2021,13:5:41,10.899999999999999,100.9,-21.5,94,71,Close
08-January-2021,13:5:43,7.100000000000001,101.2,48.900000000000006,68,75,Close
08-January-2021,13:5:44,7.100000000000001,101.2,48.900000000000006,68,75,Close
08-January-2021,13:5:46,10.299999999999997,105.0,-1.3999999999999986,97,74,Close
08-January-2021,13:5:47,7.100000000000001,105.9,-21.1,99,73,Close
08-January-2021,13:5:49,7.100000000000001,105.9,-21.1,99,73,Close
08-January-2021,13:5:51,5.5,108.9,-1.5,78,79,Close
08-January-2021,13:5:52,5.199999999999999,102.3,-11.5,85,78,Close
08-January-2021,13:5:54,11.5,102.8,58.7,84,72,Close
08-January-2021,13:5:55,11.5,102.8,58.7,84,72,Close
08-January-2021,13:5:56,14.299999999999997,100.3,48.7,68,71,Close
08-January-2021,13:5:58,7.299999999999997,109.3,38.5,99,78,Close
08-January-2021,13:5:59,7.299999999999997,109.3,38.5,99,78,Close
08-January-2021,13:6:0,13.200000000000003,108.4,-11.3,62,71,Close
08-January-2021,13:6:2,5.100000000000001,106.2,-1.1999999999999993,70,71,Close
08-January-2021,13:6:3,5.100000000000001,106.2,-1.1999999999999993,70,71,Close
08-January-2021,13:6:4,10.200000000000003,101.8,8.600000000000001,74,72,Close
08-January-2021,13:6:6,8.799999999999997,105.8,38.9,68,72,Close
08-January-2021,13:6:7,8.799999999999997,105.8,38.9,68,72,Close
08-January-2021,13:6:9,7.100000000000001,107.4,-1.1000000000000014,87,76,Close
08-January-2021,13:6:11,7.5,108.9,58.7,60,74,Close
08-January-2021,13:6:12,7.5,108.9,58.7,60,74,Close
08-January-2021,13:6:13,8.5,102.1,18.5,81,72,Close
08-January-2021,13:6:14,7.200000000000003,108.4,18.700000000000003,62,76,Close
08-January-2021,13:6:16,7.200000000000003,108.4,18.700000000000003,62,76,Close
08-January-2021,13:6:17,7.399999999999999,107.1,-21.4,61,73,Close
08-January-2021,13:6:19,7.399999999999999,107.1,-21.4,61,73,Close
08-January-2021,13:6:20,14.5,100.0,-11.2,66,78,Close
08-January-2021,13:6:22,14.5,106.3,28.799999999999997,93,79,Close
08-January-2021,13:6:23,9.899999999999999,102.6,-1.1999999999999993,88,75,Close
08-January-2021,13:6:24,9.899999999999999,102.6,-1.1999999999999993,88,75,Close
08-January-2021,13:6:26,10.799999999999997,108.9,18.700000000000003,91,75,Close
08-January-2021,13:6:27,7.899999999999999,109.8,58.8,78,78,Close
08-January-2021,13:6:28,7.899999999999999,109.8,58.8,78,78,Close
08-January-2021,13:6:30,8.399999999999999,103.9,18.799999999999997,94,74,Close
08-January-2021,13:6:31,10.899999999999999,106.7,38.9,99,74,Close
08-January-2021,13:6:32,10.899999999999999,106.7,38.9,99,74,Close
08-January-2021,13:6:34,7.899999999999999,102.0,58.599999999999994,67,70,Close
08-January-2021,13:6:35,7.899999999999999,102.0,58.599999999999994,67,70,Close
08-January-2021,13:6:37,13.600000000000001,107.0,68.8,86,73,Close
08-January-2021,13:6:38,5.800000000000001,101.5,8.600000000000001,92,71,Close
08-January-2021,13:6:40,12.600000000000001,107.4,18.6,94,74,Close
08-January-2021,13:6:41,12.600000000000001,107.4,18.6,94,74,Close
08-January-2021,13:6:43,6.800000000000001,107.5,-21.5,90,77,Close
08-January-2021,13:6:44,5.600000000000001,109.8,28.6,79,75,Close
08-January-2021,13:6:45,5.600000000000001,109.8,28.6,79,75,Close
08-January-2021,13:6:47,8.299999999999997,105.1,-21.3,88,71,Close
08-January-2021,13:6:48,7.0,101.2,48.7,66,70,Close
08-January-2021,13:6:49,7.0,101.2,48.7,66,70,Close
08-January-2021,13:6:51,6.699999999999999,109.5,68.7,75,76,Close
08-January-2021,13:6:52,8.5,103.1,68.9,89,71,Close
08-January-2021,13:6:53,8.5,103.1,68.9,89,71,Close
08-January-2021,13:6:55,8.200000000000003,102.1,58.599999999999994,63,75,Close
08-January-2021,13:6:56,13.600000000000001,107.4,68.8,81,70,Close
08-January-2021,13:6:58,13.600000000000001,107.4,68.8,81,70,Close
08-January-2021,13:6:59,14.799999999999997,108.8,-11.5,97,70,Close
08-January-2021,13:7:1,6.600000000000001,107.0,58.7,80,72,Close
08-January-2021,13:7:2,6.600000000000001,107.0,58.7,80,72,Close
08-January-2021,13:7:4,14.299999999999997,106.4,-1.3999999999999986,96,78,Close
08-January-2021,13:7:5,8.700000000000003,102.7,-1.5,95,75,Close
08-January-2021,13:7:7,8.700000000000003,102.7,-1.5,95,75,Close
08-January-2021,13:7:8,9.899999999999999,106.8,-21.2,69,76,Close
08-January-2021,13:7:9,13.200000000000003,105.8,38.5,60,73,Close
08-January-2021,13:7:11,13.200000000000003,105.8,38.5,60,73,Close
08-January-2021,13:7:12,14.600000000000001,106.4,-21.1,67,76,Close
08-January-2021,13:7:14,5.300000000000001,107.4,-11.3,68,73,Close
08-January-2021,13:7:16,7.399999999999999,106.0,68.8,96,79,Close
08-January-2021,13:7:17,7.399999999999999,106.0,68.8,96,79,Close
08-January-2021,13:7:18,12.0,100.8,68.5,84,77,Close
08-January-2021,13:7:20,5.699999999999999,101.3,48.8,98,78,Close
08-January-2021,13:7:21,5.699999999999999,101.3,48.8,98,78,Close
08-January-2021,13:7:23,8.799999999999997,102.8,-21.3,78,79,Close
08-January-2021,13:7:24,9.600000000000001,105.1,-11.4,88,78,Close
08-January-2021,13:7:25,9.600000000000001,105.1,-11.4,88,78,Close
08-January-2021,13:7:27,14.5,103.3,8.700000000000003,63,71,Close
08-January-2021,13:7:28,8.399999999999999,104.0,68.8,74,79,Close
08-January-2021,13:7:30,8.399999999999999,104.0,68.8,74,79,Close
08-January-2021,13:7:31,5.300000000000001,109.9,18.9,88,79,Close
08-January-2021,13:7:32,11.299999999999997,105.6,-11.2,70,76,Close
08-January-2021,13:7:34,11.299999999999997,105.6,-11.2,70,76,Close
08-January-2021,13:7:35,5.699999999999999,106.8,-11.3,66,71,Close
08-January-2021,13:7:37,12.799999999999997,107.2,38.6,69,77,Close
08-January-2021,13:7:38,12.799999999999997,107.2,38.6,69,77,Close
08-January-2021,13:7:40,11.899999999999999,100.1,28.700000000000003,85,78,Close
08-January-2021,13:7:41,11.700000000000003,108.8,-11.3,96,71,Close
08-January-2021,13:7:43,8.600000000000001,100.7,-21.2,88,76,Close
08-January-2021,13:7:44,8.600000000000001,100.7,-21.2,88,76,Close
08-January-2021,13:7:45,13.200000000000003,107.4,58.5,71,75,Close
08-January-2021,13:7:47,13.200000000000003,107.4,58.5,71,75,Close
08-January-2021,13:7:48,10.299999999999997,104.2,38.5,85,76,Close
08-January-2021,13:7:49,10.299999999999997,100.5,58.5,96,79,Close
08-January-2021,13:7:51,10.299999999999997,100.5,58.5,96,79,Close
08-January-2021,13:7:52,10.600000000000001,107.2,38.7,89,77,Close
08-January-2021,13:7:54,10.600000000000001,107.1,-21.5,72,75,Close
08-January-2021,13:7:55,10.600000000000001,107.1,-21.5,72,75,Close
08-January-2021,13:7:57,6.899999999999999,101.3,-21.5,74,77,Close
08-January-2021,13:7:58,8.700000000000003,109.6,8.5,63,76,Close
08-January-2021,13:7:59,8.700000000000003,109.6,8.5,63,76,Close
08-January-2021,13:8:1,12.5,101.9,-11.1,74,70,Close
08-January-2021,13:8:2,11.399999999999999,101.4,-1.1999999999999993,74,75,Close
08-January-2021,13:8:3,11.399999999999999,101.4,-1.1999999999999993,74,75,Close
08-January-2021,13:8:5,10.799999999999997,106.4,-21.5,88,77,Close
08-January-2021,13:8:6,7.299999999999997,103.3,-1.3999999999999986,95,71,Close
08-January-2021,13:8:7,7.299999999999997,103.3,-1.3999999999999986,95,71,Close
